Date,Close,MA(10C)s,MA(10C)w,%K(141),%D(3),RSI(14C),MACDHist(12269C),MACD(12269C),MACDSig(12269C),AccDist,CCI(20C),ATR(14)
07/25/18,8399.83,8434.386,8435.662,69.277,74.705,55.153,-6.402,55.625,62.028,83978714697,30.272,62.403
07/24/18,8405.82,8433.269,8441.741,71.062,82.458,55.78,-0.091,60.945,61.037,84007520564,38.536,64.794
07/23/18,8448.48,8434.478,8446.952,83.776,87.901,60.314,6.931,66.239,59.307,84107065237,78.409,65.69
07/22/18,8466.62,8422.289,8442.19,92.538,89.345,62.314,11.257,67.689,56.431,84235439439,104.059,66.268
07/19/18,8449.97,8397.88,8429.692,87.389,88.93,61.218,14.422,66.708,52.286,84245495469,103.146,68.507
07/18/18,8452.3,8370.644,8415.269,88.109,93.133,61.45,18.363,66.182,47.818,84194052470,115.547,71.44
07/17/18,8462.59,8350.153,8396.697,91.291,94.384,62.421,20.316,64.309,43.993,84199535109,135.736,74.198
07/16/18,8490.75,8327.45,8372.126,100,89.076,65.033,18.357,59.936,41.579,84190788276,181.99,75.822
07/15/18,8405.09,8305.873,8338.512,91.861,84.247,60.347,10.289,50.616,40.327,84079529395,119.019,74.69
07/12/2018,8362.41,8299.35,8319.286,75.368,86.026,57.726,5.675,46.705,41.03,83996829105,86.044,76.487
07/11/2018,8388.66,8294.528,8306.944,85.512,88.45,59.99,2.578,45.38,42.802,83940469589,119.831,77.425
07/10/2018,8417.91,8287.389,8288.531,97.197,70.849,62.529,-4.339,40.356,44.696,83969997020,155.816,78.896
07/09/2018,8326.59,8275.487,8262.636,82.64,42.168,57.29,-16.928,30.378,47.306,83861391867,47.442,77.164
07/08/2018,8222.53,8277.063,8253.631,32.709,29.501,49.876,-24.589,26.499,51.088,83756241967,-78.49,74.576
07/05/2018,8177.61,8289.906,8265.881,11.155,29.794,46.127,-23.728,31.757,55.485,83661568689,-143.326,76.069
07/04/2018,8247.39,8292.785,8286.822,44.637,39.188,51.705,-16.355,42.58,58.935,83771825341,-54.856,76.167
07/03/2018,8235.56,8284.676,8293.601,33.591,44.473,50.768,-11.85,48.67,60.521,83694136720,-44.205,78.082
07/02/2018,8274.98,8288.166,8303.166,39.336,50.651,54.011,-5.187,56.94,62.127,83753473480,5.08,79.049
07/01/2018,8339.86,8285.065,8305,60.494,55.248,59.855,-1.404,62.654,64.058,83868575425,56.651,79.086
06/28/18,8314.19,8278.93,8293.922,52.123,56.282,58.193,-3.212,62.429,65.642,83862058778,45.453,81.96
06/27/18,8317.27,8281.95,8288.06,53.127,64.076,58.463,-3.945,63.847,67.793,83853661910,51.331,84.19
06/26/18,8298.89,8288.546,8282.837,63.597,72.38,57.368,-5.54,64.416,69.956,83760193327,46.788,88.746
06/25/18,8342.35,8299.347,8282.92,75.503,67.863,60.892,-5.317,66.075,71.393,83787288561,72.902,90.734
06/24/18,8350.96,8298.651,8274.975,78.04,56.755,61.587,-8.426,62.808,71.234,83766218869,84.118,94.393
06/21/18,8206.4,8296.51,8265.075,50.047,51.614,53.261,-12.418,56.847,69.265,83680790653,22.373,89.626
06/20/18,8166.3,8291.978,8280.635,42.179,54.071,50.496,-2.79,63.131,65.921,83655901888,7.068,90.707
06/12/2018,8270.46,8276.303,8300.635,62.615,61.409,58.898,15.015,74.316,59.3,83715466133,58.139,87.992
06/11/2018,8243.97,8249.216,8296.773,57.418,66.244,57.217,26.859,76.906,50.046,83650090106,52.747,90.206
06/10/2018,8278.51,8222.224,8292.819,64.195,75.352,60.198,41.331,81.79,40.458,83679678294,75.454,91.083
06/07/2018,8344.39,8191.578,8277.013,77.12,85.463,66.317,52.92,83.317,30.397,83725703832,120.067,89.96
06/06/2018,8383.23,8160.92,8243.655,84.741,86.416,70.225,56.789,77.347,20.557,83731193744,167.127,89.263
06/05/2018,8406.9,8126.502,8196.977,94.527,91.502,72.647,52.735,64.647,11.912,83776626338,231.044,87.101
06/04/2018,8335.39,8090.279,8139.409,79.979,91.13,69.717,40.475,45.087,4.611,83651912009,267.007,87.785
06/03/2018,8329.55,8056.383,8088.681,100,81.854,69.469,27.359,26.747,-0.611,83746020267,335.223,85.003
05/31/18,8161.08,8025.234,8033.351,93.413,70.499,60.886,7.525,3.544,-3.98,83579543762,201.09,78.583
05/30/18,8009.55,8010.811,8006.029,52.15,58.36,48.885,-4.515,-8.97,-4.454,83466334593,-11.562,71.785
05/29/18,7999.59,8005.703,8005.33,65.933,58.481,47.91,-6.006,-9.383,-3.376,83468391759,-30.894,72.155
05/28/18,7974.05,8009.673,8007.163,56.998,60.744,45.43,-6.726,-8.761,-2.034,83418380960,-69.623,73.336
05/27/18,7972.05,8019.337,8015.397,52.514,62.855,45.241,-5.412,-5.238,0.173,83387602295,-78.325,76.952
05/24/18,8037.81,8024.433,8024.921,72.719,66.981,50.608,-2.714,-0.462,2.251,83463282218,-16.088,76.915
05/23/18,8039.05,8012.079,8020.243,63.331,59.842,50.713,-4.81,-1.055,3.754,83402889584,-22.064,78.991
05/22/18,8044.67,7996.003,8012.416,64.892,56.074,51.161,-7.71,-1.923,5.786,83430453543,-23.325,80.985
05/21/18,7996.43,7992.795,8002.984,51.302,50.527,47.461,-13.282,-3.576,9.706,83320363963,-64.113,81.325
05/20/18,8018.06,8004.894,8004.523,52.027,43.912,49.007,-17.172,-0.72,16.451,83346626574,-56.805,84.471
05/17/18,8016.85,8014.475,8003.871,48.252,42.806,48.92,-23.907,0.731,24.638,83402670497,-63.391,86.759
05/16/18,7958.47,8023.537,8005.087,31.456,43.879,44.722,-30.908,2.697,33.606,83311742662,-104.524,87.051
05/15/18,8039.29,8037.565,8019.468,48.709,46.618,50.005,-32.353,11.111,43.465,83449205882,-65.532,86.471
05/14/18,8070.69,8049.442,8021.314,51.471,36.819,52.231,-40.269,13.461,53.731,83557664976,-48.124,87.771
05/13/18,8023.01,8063.26,8019.963,39.674,21.005,49.032,-52.313,13.066,65.379,83429726855,-78.868,89.875
05/10/2018,7914.27,8083.453,8030.953,19.313,10.472,40.609,-61.08,17.228,78.308,83270501030,-146.266,88.265
05/09/2018,7878.29,8116.873,8067.79,4.026,10.231,37.432,-58.207,33.36,91.568,83149675854,-159.762,85.804
05/08/2018,8012.59,8152.349,8117.619,8.075,17.004,45.952,-46.516,57.129,103.646,83280516353,-70.91,78.905
05/07/2018,8117.42,8182.632,8148.535,18.592,26.628,55.031,-40.404,72.962,113.366,83377191460,-5.6,74.651
05/06/2018,8113.87,8204.425,8164.354,24.345,37.989,54.75,-40.194,81.436,121.63,83282885925,-3.308,77.404
05/03/2018,8107.47,8218.698,8183.414,36.945,51.981,54.272,-36.739,91.429,128.169,83398731966,-2.665,78.47
05/02/2018,8098.75,8235.665,8206.722,52.676,65.083,53.651,-28.639,103.504,132.144,83277767765,-3.013,80.802
05/01/2018,8158.06,8240.403,8232.477,66.32,73.874,58.677,-15.309,118.3,133.609,83451584500,29.235,81.263
04/30/18,8208.87,8234.237,8246.328,76.252,79.485,63.402,-2.092,129.424,131.517,83457787188,56.005,79.963
04/29/18,8224.94,8218.38,8248.057,79.052,80.889,64.938,9.498,136.568,127.069,83488064866,69.162,82.317
04/26/18,8248.47,8193.137,8242.274,83.15,86.143,67.149,21.246,142.062,120.816,83658071364,86.446,84.257
04/25/18,8233.05,8150.702,8224.498,80.464,91.525,66.454,31.56,144.613,113.053,83496382161,91.373,83.941
04/24/18,8315.42,8107.671,8201.702,94.813,95.664,74.246,42.713,147.336,104.622,83680260966,141.811,83.918
04/23/18,8335.35,8071.271,8157.311,99.299,97.336,76.255,43.315,140.281,96.966,83586862255,184.448,83.325
04/22/18,8256.6,8035.281,8102.753,92.879,97.45,73.638,35.623,127.207,91.583,83380498859,182.351,83.324
04/19/18,8277.14,8006.465,8057.274,99.83,99.093,75.658,28.963,116.688,87.724,83448025985,230.839,85.311
04/18/18,8146.13,7974.087,8002.174,99.64,98.803,70.937,14.768,99.473,84.704,83223303135,184.612,81.133
04/17/18,8096.4,7946.641,7965.903,97.81,92.793,68.804,6.283,89.392,83.109,83016866436,175.675,82.483
04/16/18,8050.3,7916.978,7933.281,98.96,69.455,66.701,-1.756,80.289,82.045,82852236153,163.403,83.845
04/15/18,7972.51,7890.296,7904.189,81.61,43.15,62.767,-9.84,72.196,82.036,82675495821,111.413,83.733
04/12/2018,7824.12,7873.133,7886.121,27.796,40.6,52.915,-14.929,68.736,83.666,82511137607,-20.975,78.531
04/11/2018,7802.74,7877.808,7895.882,20.043,59.34,51.187,-8.238,78.43,86.668,82511087021,-36.059,79.258
04/10/2018,7951.42,7887.562,7911.304,73.961,84.117,67.086,2.336,91.838,89.502,82681500064,101.188,69.253
04/09/2018,7975.45,7886.674,7899.532,84.015,89.289,70.366,1.432,92.478,91.046,82770804075,135.476,70.904
04/08/2018,7968.44,7874.875,7881.246,94.376,82.263,69.968,-2.767,89.503,92.271,82878371595,149.965,71.644
04/05/2018,7953.36,7862.294,7861.947,89.476,63.997,69.141,-7.746,85.118,92.865,82850793111,157.577,74.034
04/04/2018,7871.67,7851.052,7843.345,62.936,45.599,64.176,-13.709,79.818,93.528,82677258227,87.963,72.837
04/03/2018,7799.77,7840.059,7837.598,39.577,37.933,58.753,-14.056,80.21,94.266,82482203016,28.096,72.505
04/02/2018,7783.48,7832.561,7843.56,34.285,45.633,57.396,-7.32,86.864,94.185,82290195337,24.026,74.058
04/01/2018,7800.88,7825.27,7851.158,39.938,63.206,59.332,2.61,95.752,93.142,82249565412,41.762,75.773
03/29/18,7870.87,7817.988,7854.269,62.677,82.927,67.885,12.813,103.933,91.119,82394176724,80.336,74.683
03/28/18,7900.28,7805.369,7842.359,87.003,94.349,71.93,17.501,105.736,88.234,82462585459,95.695,67.813
03/27/18,7942.54,7792.883,7822.833,99.102,96.825,78.144,18.62,103.505,84.884,82494663883,117.512,66.575
03/26/18,7857.46,7776.434,7792.631,96.944,96.688,73.935,13.715,94.849,81.133,82353350074,91.817,64.424
03/25/18,7842.63,7768.771,7776.506,94.429,92.567,73.096,14.026,91.083,77.057,82252908947,94.199,64.136
03/22/18,7840.94,7754.115,7760.413,98.691,86.834,73.004,14.831,86.463,71.632,82305095265,104.113,65.843
03/21/18,7761.74,7726.232,7739.557,84.58,78.739,68.29,15.115,79.48,64.364,82144200993,82.035,63.996
03/20/18,7724.79,7695.375,7727.49,77.232,76.506,65.695,21.683,77.474,55.791,82037304472,74.813,65.418
03/19/18,7710.57,7666.657,7716.921,74.404,77.825,64.661,31.255,77.55,46.295,81985908482,77.465,65.2
03/18/18,7728.06,7632.283,7702.687,77.882,82.123,66.966,41.392,77.967,36.574,82039080001,97.696,67.745
03/15/18,7744.68,7596.362,7678.741,81.188,85.437,69.14,48.86,75.584,26.723,82118899500,124.363,68.146
03/14/18,7775.42,7563.01,7645.71,87.3,88.556,73.223,51.903,69.751,17.848,82114120314,173.212,68.509
03/13/18,7778.05,7527.359,7600.608,87.823,92.469,73.568,47.649,58.161,10.511,82114536231,220.801,71.645
03/12/2018,7780.83,7496.101,7549.345,90.544,95.983,73.91,37.138,42.255,5.116,82182033433,276.807,70.501
03/11/2018,7696.07,7465.208,7491.959,99.038,83.609,69.956,18.836,21.054,2.218,82110866807,260.906,65.812
03/08/2018,7562.11,7444.964,7446.304,98.365,66.031,61.364,0.265,2.319,2.054,81951043247,136.69,60.302
03/07/2018,7453.17,7441.275,7424.334,53.424,37.882,50.723,-12.339,-7.987,4.351,81841512128,7.074,56.221
03/06/2018,7437.61,7446.52,7423.125,46.305,21.014,48.854,-17.929,-9.934,7.995,81807746789,-11.45,58.439
03/05/2018,7366.83,7453.368,7425.99,13.918,17.837,39.101,-22.405,-10.691,11.714,81715892403,-106.621,56.638
03/04/2018,7368.85,7469.509,7444.659,2.819,27.954,39.299,-19.816,-4.295,15.521,81704745821,-114.331,56.751
03/01/2018,7411.16,7483.468,7465.498,36.774,48.128,43.608,-14.853,3.725,18.579,81801370430,-73.539,56.685
02/28/18,7418.91,7493.399,7480.451,44.269,57.862,44.436,-10.807,9.6,20.408,81752964775,-70.974,58.583
02/27/18,7465.47,7493.479,7494.009,63.341,65.138,49.704,-5.175,16.171,21.346,81788812091,-30.089,58.182
02/26/18,7471.9,7488.188,7498.139,65.975,67.648,50.471,-1.615,19.581,21.197,81860103565,-29.892,60.282
02/25/18,7493.63,7483.555,7500.258,66.096,64.463,53.041,1.778,22.994,21.216,81924398673,-13.277,62.609
02/22/18,7525.22,7466.907,7495.4,70.874,60.478,56.955,3.201,24.804,21.602,82039239753,14.583,62.359
02/21/18,7505.62,7454.7,7482.578,56.42,55.367,55.044,0.984,23.536,22.552,81920789875,-3.765,61.868
02/20/18,7506.09,7445.855,7471.711,54.139,53.388,55.098,-2.104,23.571,25.676,81965265151,-2.026,64.079
02/19/18,7528.24,7441.879,7460.037,55.542,52.343,57.593,-7.224,23.226,30.45,82047401385,18.94,65.183
02/18/18,7508.44,7447.794,7445.41,50.484,43.1,55.937,-16.914,20.191,37.106,81925763201,2.882,67.602
02/15/18,7510.47,7457.783,7436.2,51.002,34.935,56.146,-27.721,18.041,45.762,82020514725,4.505,68.453
02/14/18,7419.71,7472.343,7429.268,27.814,27.704,48.108,-40.425,14.827,55.252,81904611575,-78.171,66.141
02/13/18,7412.56,7495.384,7443.027,25.988,19.822,47.402,-45.703,19.75,65.454,81906551007,-94.16,68.793
02/12/2018,7425.57,7517.245,7462.06,29.311,13.053,48.517,-48.373,26.475,74.849,81960228950,-93.764,69.738
02/11/2018,7327.15,7531.524,7481.325,4.167,3.317,38.336,-49.715,33.348,83.064,81849271146,-205.279,66.951
02/08/2018,7403.15,7552.647,7522.324,5.682,6.43,44.67,-38.358,51.656,90.015,81936237365,-143.86,64.096
02/07/2018,7417.17,7564.496,7551.66,0.101,21.305,45.971,-28.313,66.535,94.849,81978712845,-117.235,65.165
02/06/2018,7466.33,7570.688,7579.572,13.506,41.06,50.787,-14.978,83.131,98.109,82136141845,-51.726,60.725
02/05/2018,7587.39,7573.445,7599.047,50.307,64.046,66.787,-1.564,98.098,99.662,82243003918,67.353,53.25
02/04/2018,7608.33,7562.795,7594.576,59.366,75.806,70.347,3.398,103.449,100.05,82232550879,88.862,53.148
02/01/2018,7656.07,7553.292,7584.569,82.464,89.349,79.294,6.493,106.641,100.147,82311017777,130.65,52.34
01/31/18,7650.12,7541.587,7563.754,85.587,93.915,78.985,4.047,104.304,100.257,82255775063,130.276,52.828
01/30/18,7631.17,7530.549,7542.013,99.996,96.092,78.013,-0.143,100.41,100.553,82297802168,123.235,50.212
01/29/18,7568.36,7520.588,7521.908,96.161,91.498,74.367,-4.817,95.909,100.726,82101212643,90.066,48.69
01/28/18,7538.38,7512.075,7511.674,92.121,83.225,72.333,-5.352,95.163,100.516,81992809176,79.367,49.253
01/25/18,7521.64,7502.201,7505.096,86.211,79.214,71.146,-3.321,95.88,99.201,81882366322,77.597,49.698
01/24/18,7479.09,7483.841,7498.223,71.344,77.352,67.895,0.399,97.105,96.705,81759476845,62.222,49.654
01/23/18,7493.9,7465.969,7495.838,80.087,83.068,70.461,8.548,101.588,93.04,81831296758,78.382,51.186
01/22/18,7480.89,7445.675,7487.07,80.624,87.951,69.521,15.721,104.325,88.604,81840175230,81.912,51.781
01/21/18,7513.3,7428.612,7477.565,88.492,93.533,75.043,23.782,107.626,83.843,81976643486,112.879,52.231
01/18/18,7539.02,7409.047,7458.61,94.736,96.139,79.708,28.276,106.973,78.696,82048544272,147.818,53.395
01/17/18,7539.74,7382.851,7430.215,97.37,97.428,79.837,28.686,101.964,73.278,82028721964,176.452,53.761
01/16/18,7531.56,7351.306,7395.954,96.311,98.05,79.487,26.214,94.016,67.801,81956128018,207.583,54.62
01/15/18,7483.23,7315.324,7356.639,98.605,99.166,77.326,20.539,83.336,62.797,81867774351,214.535,53.944
01/14/18,7439.64,7286.416,7320.854,99.233,93.492,75.132,14.441,73.413,58.972,81730534616,227.26,54.319
01/11/2018,7338.04,7265.084,7289.117,99.659,86.104,68.545,7.362,64.118,56.756,81553569183,153.09,50.499
01/10/2018,7300.37,7254.341,7273.899,81.585,81.662,65.388,5.787,61.667,55.88,81406084460,121.846,51.198
01/09/2018,7290.96,7244.425,7263.727,77.07,85.607,64.563,6.264,61.477,55.212,81306411469,122.541,53.542
01/08/2018,7310.26,7233.084,7253.204,86.33,92.147,67.633,6.951,61.297,54.346,81356347215,162.539,54.519
01/07/2018,7317.65,7216.695,7236.192,93.421,89.075,68.796,4.746,58.212,53.466,81476453194,188.592,56.399
01/04/2018,7277.06,7203.076,7215.361,96.691,75.215,65.796,-0.39,52.675,53.065,81392220136,156.238,56.511
01/03/2018,7224.29,7196.341,7200.685,77.112,63.858,61.306,-4.746,48.975,53.721,81228017032,88.965,56.313
01/02/2018,7171.74,7195.174,7195.391,51.844,64.183,55.959,-5.945,48.912,54.857,81002348508,23.313,54.821
01/01/2018,7194.15,7197.941,7200.154,62.619,79.103,59.198,-2.203,53.471,55.675,81194203564,56.291,55.553
12/31/17,7226.32,7197.684,7200.797,78.088,85.248,64.148,0.784,56.23,55.446,81182557391,102.512,54.124
12/28/17,7230.61,7184.373,7193.17,96.603,84.339,64.819,1.37,55.659,54.288,81328107606,119.46,53.913
12/27/17,7201.21,7168.884,7181.947,81.054,72.663,62.31,1.269,53.683,52.413,81174511053,94.597,55.099
12/26/17,7177.55,7158.174,7174.123,75.359,71.341,60.188,2.561,53.374,50.812,81143611672,75.608,55.989
12/25/17,7146.37,7152.725,7169.609,61.578,76.079,57.242,5.162,54.612,49.449,80996086583,48.792,56.411
12/24/17,7181.46,7148.134,7169.93,77.087,86.032,62.039,10.637,58.572,47.935,81111422521,94.002,57.637
12/21/17,7209.71,7144.462,7163.203,89.573,91.045,66.185,13.634,59.202,45.568,81240316576,127.931,59.391
12/20/17,7212.62,7132.042,7149.082,91.437,94.298,66.611,13.468,56.269,42.801,81286967866,133.944,61.193
12/19/17,7199.41,7113.386,7131.039,92.126,87.567,65.681,12.029,51.411,39.381,81248956750,124.946,61.978
12/18/17,7191.58,7100.158,7112.993,99.331,78.61,65.146,9.925,45.807,35.882,81192214963,123.733,62.353
12/17/17,7093.21,7091.308,7094.762,71.246,71.485,57.403,5.931,38.785,32.854,80982305127,62.072,59.422
12/14/17,7075.72,7090.92,7094.346,65.254,77.853,55.781,9.354,39.275,29.92,80861630802,55.636,61.275
12/13/17,7094.11,7083.745,7095.805,77.955,84.575,57.935,15.48,41.109,25.629,80974810424,73.731,61.988
12/12/2017,7123.06,7071.538,7091.701,90.35,91.361,61.4,21.355,40.98,19.624,81051831418,102.419,62.871
12/11/2017,7100.46,7055.967,7079.502,85.418,91.411,59.65,24.576,37.272,12.695,80896145885,99.655,64.271
12/10/2017,7144.74,7039.842,7068.48,98.315,87.717,65.011,28.923,34.297,5.374,81153350936,149.56,64.86
12/07/2017,7085.51,7018.745,7045.572,90.5,83.446,60.615,28.035,25.493,-2.541,80912530788,121.146,64.633
12/06/2017,7026.06,6998.015,7029.664,74.336,85.038,55.391,30.2,19.916,-10.283,80608886759,80.276,63.478
12/05/2017,7067.13,6977.654,7020.863,85.502,92.626,60.542,36.86,18.561,-18.298,80796768561,133.743,65.01
12/04/2017,7103.08,6948.773,6999.344,95.277,97.43,65.494,38.97,12.38,-26.59,80876551256,199.881,66.111
12/03/2017,7089.33,6918.888,6965.854,97.098,95.055,64.461,34.669,0.65,-34.018,80829566164,206.873,67.837
11/30/17,7003.97,6897.171,6930.916,99.916,93.74,57.057,26.4,-12.93,-39.33,80660253734,112.6,65.715
11/29/17,6972.04,6888.12,6909.852,88.15,87.416,53.706,20.927,-21.385,-42.313,80509532829,74.079,67.481
11/28/17,6967.35,6882.151,6893.509,93.153,84.03,53.208,15.398,-28.614,-44.013,80600639954,70.273,69.684
11/27/17,6939.21,6883.344,6878.235,80.944,70.658,50.225,7.932,-36.948,-44.881,80514700465,32.254,72.228
11/26/17,6933.77,6885.575,6868.483,77.994,53.504,49.649,0.53,-44.183,-44.713,80614272136,23.502,73.479
11/23/17,6878.21,6885.507,6859.708,53.034,31.12,43.44,-7.918,-52.22,-44.301,80533093861,-60.297,73.883
11/22/17,6822.45,6893.124,6862.42,29.482,18.594,36.096,-12.615,-56.061,-43.446,80423163085,-151.755,74.743
11/21/17,6778.32,6904.528,6877.343,10.842,24.258,29.356,-12.129,-54.472,-42.343,80324601896,-258.698,76.835
11/20/17,6804.23,6920.042,6903.111,15.459,42.42,31.147,-5.346,-47.158,-41.812,80339601812,-272.307,78.192
11/19/17,6872.16,6938.106,6927.452,46.473,58.874,36.581,2.54,-39.774,-42.315,80448470712,-161.052,78.251
11/16/17,6913.46,6948.763,6941.38,65.328,75.176,40.578,7.115,-36.688,-43.804,80515547895,-71.09,80.097
11/15/17,6912.35,6953.068,6948.581,64.822,82.49,40.415,9.92,-36.421,-46.342,80363489138,-81.47,81.018
11/14/17,6979.28,6956.682,6956.641,95.379,85.647,47.721,14.208,-35.437,-49.646,80499736183,89.917,81.092
11/13/17,6961.52,6952.191,6951.716,87.271,81.857,45.284,13.159,-40.48,-53.64,80362192841,39.24,84.185
11/12/2017,6933.09,6950.567,6949.725,74.291,74.005,41.21,13.089,-44.52,-57.61,80204086340,-36.376,84.234
11/09/2017,6954.38,6952.905,6953.327,84.011,70.092,43.46,15.397,-46.134,-61.532,80108488029,17.449,82.624
11/08/2017,6936.49,6948.532,6952.264,63.713,68.723,40.945,16.089,-49.691,-65.78,79948382549,-30.808,83.02
11/07/2017,6933.46,6945.465,6953.896,62.551,73.23,40.529,18.583,-51.687,-70.27,79775632890,-30.063,83.245
11/06/2017,6984.87,6940.609,6955.196,79.904,73.976,45.59,21.512,-53.173,-74.686,79641080077,64.198,73.148
11/05/2017,6978.73,6930.748,6945.355,77.235,67.676,44.826,19.391,-59.532,-78.923,79466831676,32.656,68.771
11/02/2017,6956.51,6930.381,6936.565,64.789,60.043,42.093,15.896,-66.156,-82.053,79272792957,-18.181,60.258
11/01/2017,6948.49,6935.856,6932.809,61.003,57.302,41.116,12.419,-71.387,-83.807,79146866742,-34.844,62.9
10/31/17,6934.37,6935.185,6930.39,54.338,51.957,39.444,8.828,-76.209,-85.037,79043942542,-49.892,65.904
10/30/17,6945.28,6940.978,6931.592,56.564,41.921,40.264,6.264,-79.817,-86.081,78974715931,-46.216,67.232
10/29/17,6956.47,6944.147,6931.386,44.969,29.629,41.077,1.872,-84.372,-86.245,79077207433,-43.567,68.344
10/26/17,6910.65,6942.294,6928.808,24.231,19.227,36.176,-4.366,-90.098,-85.731,78946204292,-71.585,69.26
10/25/17,6905.82,6950.005,6935.964,19.688,14.067,35.652,-7.369,-91.43,-84.06,78811705919,-78.514,71.55
10/24/17,6884.9,6948.421,6943.709,13.761,17.009,33.454,-10.294,-91.309,-81.014,78734938543,-95.402,73.411
10/23/17,6886.26,6964.059,6958.102,8.751,24.613,33.524,-10.821,-87.696,-76.874,78668494112,-104.83,72.473
10/22/17,6975.06,6986.834,6976.388,28.515,28.732,38.323,-11.417,-81.948,-70.53,78720087215,-72.703,68.363
10/19/17,7011.26,7013.423,6983.363,36.572,30.011,40.519,-19.3,-82.46,-63.16,78778366735,-62.367,68.064
10/18/17,6941.78,7038.219,6988.265,21.108,27.467,33.754,-31.194,-85.601,-54.406,78647594628,-105.343,67.745
